average_per_theatre	gross	rank	production_budget	runtime	theaters	ratio	genre	Action	Drama	Comedy	Documentary	Foreign	Horror	Sci-Fi	Romance	Animation	release_year	actors	1	2	3	4	actors_sum	directors	dire_sum	distributor	dist_sum	G	GP	NC-17	Not Yet Rated	PG	PG-13	R	Unknown	Unrated
0.0	1338804.64884	15.0	0.0	109.0	1.0	82	Family Adventure	0	0	0	0	0	0	0	0	0	20		0	0	0	0	0		0	Sony / Columbia	1952186257	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
6302.24926267	6302.24926267	105.0	0.0	90.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	11		0	0	0	0	0		0	Arab Film Dist.	25211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
59975.5840699	119950.067287	35.0	0.0	263.0	2.0	8	Historical Drama	0	1	0	0	0	0	0	0	0	8	Benicio Del Toro	614884943	0	0	0	614884943	Steven Soderbergh	1013910008	IFC	389682137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
20496.7052913	122979.144793	40.0	22000000.0	105.0	6.0	8	Drama / Thriller	0	1	0	0	0	1	0	0	0	6	Frances Conroy,Robert DeNiro,Milla Jovovich,Edward Norton	0	3137975904	579943090	974370504	4692289500	John Curran	12037455	Overture Films	374731515	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
19038.1532593	19038.1532593	0.0	0.0	0.0	1.0	0	Drama	0	1	0	0	0	0	0	0	0	5		0	0	0	0	0		0	Monterey Media, Inc.	876233	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	2980.61316948	117.0	0.0	160.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	11		0	0	0	0	0		0	Avatar	2620515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3436.0	3436.0	82.0	0.0	85.0	1.0	0	Drama / Thriller	0	1	0	0	0	1	0	0	0	1	Rory Culkin	505696835	0	0	0	505696835		0	Oscilloscope Pictures	12924310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8514.66881162	8863747.28231	4.0	0.0	87.0	1041.0	945	Unknown	0	0	0	0	0	0	0	0	0	29	Gena Rowlands	12293556	0	0	0	12293556	Paul Schrader	17192943	TriStar	1439990129	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	994123.708758	18.0	16000000.0	92.0	1.0	68	Horror	0	0	0	0	0	1	0	0	0	15	Snoop Dogg	181405829	0	0	0	181405829	Ernest R. Dickerson	111786685	New Line	5397756626	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
13930.795102	41792.3853061	54.0	0.0	87.0	3.0	3	Documentary	0	0	0	1	0	0	0	0	0	17		0	0	0	0	0		0	October	66504563	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
6728.41036548	13456.820731	74.0	0.0	100.0	2.0	0	Drama	0	1	0	0	0	0	0	0	0	9	Rosario Dawson	575654831	0	0	0	575654831		0	City Lights Pictures Releasing	767028	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
15568.4101196	46953720.7849	1.0	9500000.0	90.0	3016.0	2459	Horror	0	0	0	0	0	1	0	0	0	13	Jessica Biel,Mike Vogel	52804085	6600016	0	0	59404102	Marcus Nispel	0	New Line	7370728172	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6370.22397565	490553.670842	27.0	0.0	87.0	77.0	37	Crime Thriller	0	0	0	0	0	1	0	0	0	12	Maggie Gyllenhaal,Diego Luna	232797376	250195774	0	0	482993151	Gregory Jacobs	0	Warner Independent	11156405	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
13561.5775403	1451119.37965	16.0	0.0	118.0	107.0	146	Comedy / Drama	0	1	1	0	0	0	0	0	0	27	Jack Lemmon,Ted Danson,Ethan Hawke,Olympia Dukakis,Kathy Baker,Kevin Spacey	0	0	204977602	0	204977602	Gary David Goldberg	0	Universal	9132866790	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
22194.5361498	66847987.0113	1.0	70000000.0	127.0	3012.0	2967	Fantasy Comedy	0	0	1	0	0	0	0	0	0	16	Mel Gibson,Helen Hunt,Marisa Tomei,Alan Alda,Logan Lerman,Bette Midler	2648609038	892400825	373014876	271759270	4185784011	Nancy Meyers	96418687	Paramount	23475194693	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
12021.601203	60106.9523204	55.0	0.0	106.0	5.0	3	Foreign	0	0	0	0	1	0	0	0	0	5	Kristin Scott Thomas	255785616	0	0	0	255785616		0	IFC	428220498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7761.35156754	24496547.5106	5.0	52000000.0	140.0	3156.0	636	Comedy / Drama	0	1	1	0	0	0	0	0	0	14	Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,Amy Adams,James Brolin,Jennifer Garner,Elizabeth Banks	1339228999	4305846458	1524289422	56792988	7226157868	Steven Spielberg	6089239102	DreamWorks	3456884551	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	26594.8427328	22.0	0.0	97.0	1.0	2	Crime Comedy	0	0	1	0	0	0	0	0	0	22	Denis Leary,Judy Davis,Kevin Spacey	20546957	79852782	423606210	0	524005950		0	Buena Vista	14232477984	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
31377.1998344	31377.1998344	60.0	0.0	95.0	1.0	1	Comedy / Drama	0	1	1	0	0	0	0	0	0	2	Michael Fassbender,Domhnall Gleeson,Maggie Gyllenhaal,Scoot McNairy	1021600550	19194249	1216501032	93393747	2350689580		0	Magnolia	124484810	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
14913.040438	12765173.3534	2.0	0.0	104.0	856.0	1768	Crime Comedy	0	0	1	0	0	0	0	0	0	30	Dana Carvey	0	0	0	0	0		0	Buena Vista	3179552030	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
9122.77060236	25097412.3467	1.0	50000000.0	93.0	2751.0	1247	Action	1	0	0	0	0	0	0	0	0	8	Julie Benz,Sylvester Stallone	0	2778326622	0	0	2778326622	Sylvester Stallone	825853100	Lionsgate	756812831	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
11296.4434533	23134538.8222	2.0	0.0	113.0	2048.0	1342	Comedy	0	0	1	0	0	0	0	0	0	23	Will Smith,Nia Long	0	100069323	0	0	100069323		0	Warner Bros.	13442843672	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4563.33914016	337648.230257	31.0	0.0	90.0	74.0	12	Foreign	0	0	0	0	1	0	0	0	0	9		0	0	0	0	0		0	Alliance	57303498	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	7810.09243548	19.0	0.0	158.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	27		0	0	0	0	0		0	Orion Classics	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
25960.2785253	77880.835576	40.0	0.0	94.0	3.0	2	Foreign	0	0	0	0	1	0	0	0	0	9	Daniel Auteuil	73027	0	0	0	73027	Patrice Leconte	0	IFC	379859523	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
177620.0	710481.0	16.0	30000000.0	122.0	4.0	45	Drama	0	1	0	0	0	0	0	0	0	1	Michael Fassbender,Kate Winslet,Seth Rogen,Jeff Daniels	1022475596	1903340914	2692075867	934598304	6552490682	Danny Boyle	327785676	Universal	40209824482	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1559.85211722	14037.636724	75.0	0.0	0.0	9.0	1	Foreign / Action	1	0	0	0	1	0	0	0	0	4		0	0	0	0	0		0	UTV Communications	36492709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
44312.0709081	221560.354541	27.0	3200000.0	104.0	5.0	9	Drama	0	1	0	0	0	0	0	0	0	5	Ewan McGregor,Christopher Plummer,Melanie Laurent,Goran Visnjic	2456343360	1018062055	133886633	436500407	4044792457	Mike Mills	1612491	Focus Features	1197189612	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
804.723701017	1652740.65647	18.0	22000000.0	110.0	2054.0	100	Drama / Thriller	0	1	0	0	0	1	0	0	0	8	Don Cheadle,Guy Pearce,Neal McDonough,Jeff Daniels	1861029700	407660719	247178118	473260176	2989128715		0	Overture Films	35335741	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5549.99083722	49947.7436255	48.0	10000000.0	90.0	9.0	2	Romantic Comedy	0	0	1	0	0	0	0	1	0	6	Alexis Bledel,Colin Egglesfield	102984176	203898729	0	0	306882906		0	Roadside Attractions	31727734	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
12869.5439704	25738.000986	61.0	0.0	105.0	2.0	1	Drama / Thriller	0	1	0	0	0	1	0	0	0	6	Joel Edgerton	108259153	0	0	0	108259153		0	Apparition	32566458	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
29360.8724229	234886.979383	14.0	0.0	120.0	8.0	11	Crime Drama	0	1	0	0	0	0	0	0	0	25	Jason Patric,Jennifer Jason Leigh,Sam Elliott	67229719	26597183	170650957	0	264477860		0	MGM	3515379500	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
18316.0239938	4432609.23648	10.0	18000000.0	90.0	242.0	372	Comedy	0	0	1	0	0	0	0	0	0	19		0	0	0	0	0		0	Gramercy	400245235	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
8163.400479	5820204.3822	5.0	0.0	123.0	713.0	714	Drama	0	1	0	0	0	0	0	0	0	21	Angela Bassett,Chris Rock,Chris Tucker	474816505	577384427	73554945	0	1125755878		0	Gramercy	209434080	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
7135.99569892	22276972.973	4.0	126000000.0	127.0	3122.0	843	Sci-Fi Action	1	0	0	0	0	0	1	0	0	11	Ewan McGregor,Scarlett Johansson,Djimon Hounsou,Sean Bean,Steve Buscemi,Michael Clarke Duncan	2124812098	516783760	242099749	1738206894	4621902503	Michael Bay	1042247535	DreamWorks	5393468274	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7595.03036823	18288542.307	3.0	1500000.0	98.0	2408.0	1064	Horror	0	0	0	0	0	1	0	0	0	5	Patrick Wilson,Rose Byrne,Barbara Hershey	424521109	807817045	321291058	0	1553629212	James Wan	100378518	FilmDistrict	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	9615.56772358	45.0	0.0	111.0	1.0	0	Horror Thriller	0	0	0	0	0	1	0	0	0	16	Cate Blanchett,Giovanni Ribisi,Keanu Reeves,Katie Holmes,Greg Kinnear,Hilary Swank	154004248	614810214	1268376439	99057208	2136248110	Sam Raimi	171708454	Paramount Classics	32346930	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
25025.5566114	22548940.189	1.0	15000000.0	96.0	901.0	2598	Action	1	0	0	0	0	0	0	0	0	34	Sylvester Stallone	307137496	0	0	0	307137496		0	Orion Pictures	30787199	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
14167.8420098	821757.69899	15.0	0.0	141.0	58.0	29	Foreign	0	0	0	0	1	0	0	0	0	9		0	0	0	0	0		0	Eros	32304603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5446.54716612	13099795.2123	6.0	30000000.0	63.0	2405.0	331	Animation	0	0	0	0	0	0	0	0	1	5	John Cleese,Craig Ferguson,Tom Kenny	1170101088	0	0	0	1170101088	Don Hall	0	Buena Vista	42048136282	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12555.0	50219.0	45.0	0.0	150.0	4.0	3	Foreign	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0		0	Sony Classics	1251711225	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
9417.03102121	37666.9809638	53.0	0.0	99.0	4.0	2	Foreign	0	0	0	0	1	0	0	0	0	9		0	0	0	0	0		0	Sony Classics	746526239	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
14937.8118962	16908735.371	2.0	0.0	126.0	1132.0	1128	Action Drama	1	1	0	0	0	0	0	0	0	23	Ethan Hawke,Josh Lucas,John Malkovich	307773460	0	287644606	0	595418067	Frank Marshall	96490001	Buena Vista	12592230176	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
17542.9606827	105254.603012	37.0	0.0	105.0	6.0	3	Comedy	0	0	1	0	0	0	0	0	0	5	Morena Baccarin,John C. Reilly	30964538	1294285055	0	0	1325249593	Azazel Jacobs	110564	ATO Pictures	1133649	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5522.9805855	5522.9805855	96.0	0.0	88.0	1.0	0	Drama	0	1	0	0	0	0	0	0	0	8		0	0	0	0	0		0	Regent Releasing	4394509	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
7809.39019587	249914.288211	32.0	7500000.0	118.0	32.0	7	Period Drama	0	1	0	0	0	0	0	0	0	12		0	0	0	0	0		0	Excel	10661476	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
3694.46339345	7388.9267869	95.0	0.0	90.0	2.0	0	Drama	0	1	0	0	0	0	0	0	0	8	Tim Robbins,Bridget Moynahan,William Hurt	1984639521	592483928	801660055	0	3378783505		0	ThinkFilm	74229613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
29705.5158366	29705.5158366	68.0	0.0	92.0	1.0	2	Unknown	0	0	0	0	0	0	0	0	0	14		0	0	0	0	0		0	IDP	5997592	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
7107.92654648	504676.502252	24.0	0.0	118.0	71.0	21	Foreign / Horror	0	0	0	0	1	1	0	0	0	9		0	0	0	0	0		0	Magnolia	47820039	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8075.26167559	6612977.40562	7.0	0.0	112.0	819.0	655	Romance	0	0	0	0	0	0	0	1	0	26	Mickey Rourke	141125125	0	0	0	141125125		0	Triumph	38372482	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
102049.619779	102049.619779	16.0	0.0	113.0	1.0	8	Unknown	0	0	0	0	0	0	0	0	0	32		0	0	0	0	0	Michael Radford	0	Samuel Goldwyn	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6248.86954419	12634772.8582	5.0	5000000.0	92.0	2022.0	699	Comedy	0	0	1	0	0	0	0	0	0	14	Ryan Reynolds,Tara Reid,Kal Penn	8910015	384581905	1214976	0	394706897	Walter Becker	0	Artisan	427844312	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
14097.5736458	34777577.3021	2.0	12000000.0	98.0	2467.0	1475	Music Drama	0	1	0	0	0	0	0	0	0	10	Channing Tatum,Jenna Dewan-Tatum,Rachel Griffiths	125067001	41088750	61068	0	166216820	Anne Fletcher	0	Buena Vista	34866016218	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3352.77397247	5568891.26725	5.0	0.0	102.0	1661.0	164	Drama / Thriller	0	1	0	0	0	1	0	0	0	9	Ashley Judd	921913818	0	0	0	921913818	William Friedkin	274448555	Lionsgate	422093224	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	21161.4129597	16.0	0.0	118.0	1.0	1	War	0	0	0	0	0	0	0	0	0	27	Matthew Broderick,Denzel Washington,Cary Elwes,Morgan Freeman	538929762	70306104	84441240	185666803	879343911	Edward Zwick	83696217	TriStar	2911296022	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
9069.98975037	9187273.14047	2.0	0.0	104.0	1013.0	1311	Fantasy Comedy	0	0	1	0	0	0	0	0	0	25	Jimmy Smits,Tea Leoni	0	0	0	0	0		0	Warner Bros.	10666899742	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2339.31308435	70165.0814387	58.0	0.0	101.0	30.0	3	Drama	0	1	0	0	0	0	0	0	0	8	Nick Stahl,AnnaSophia Robb,Charlize Theron,Woody Harrelson,Dennis Hopper	206526484	501207718	809028327	1306446149	2823208679		0	Overture Films	22753362	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8246.44400922	28489376.6517	3.0	45000000.0	96.0	3455.0	1305	Sports Comedy	0	0	1	0	0	0	0	0	0	11	Will Ferrell,Robert Duvall,Josh Hutcherson	1164277628	1603505129	237826045	0	3005608802		0	Universal	26383882710	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	127152.325552	47.0	0.0	105.0	1.0	7	Foreign	0	0	0	0	1	0	0	0	0	16		0	0	0	0	0		0	Hombre	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
19796.320041	70771624.484	1.0	70000000.0	115.0	3575.0	3553	Romantic Comedy	0	0	1	0	0	0	0	1	0	11	Will Smith,Eva Mendes,Kevin James,Paula Patton	2308492558	568946479	156560075	0	3033999112	Andy Tennant	392841043	Sony / Columbia	10902804087	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
662.870274125	662.870274125	99.0	0.0	90.0	1.0	0	Comedy / Drama	0	1	1	0	0	0	0	0	0	7		0	0	0	0	0		0	IFC	401193384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
17490.7364744	68841624.4937	1.0	85000000.0	143.0	3936.0	3657	Action / Adventure	1	0	0	0	0	0	0	0	0	2	Shailene Woodley,Theo James,Jai Courtney,Ray Stevenson,Miles Teller,Maggie Q,Kate Winslet,Tony Goldwyn,Ashley Judd,Ansel Elgort	93992553	67866635	170280400	870161779	1202301369	Neil Burger	130440783	Lionsgate/Summit	912716982	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
16151.5982409	27620258.7061	1.0	45000000.0	113.0	1710.0	1698	Family Comedy	0	0	1	0	0	0	0	0	0	20	Robin Williams,Diane Lane,Jennifer Lopez	2415777624	286286010	72334487	0	2774398121		0	Buena Vista	18556023634	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2258.48044147	6775.4413244	81.0	0.0	95.0	3.0	0	Drama	0	1	0	0	0	0	0	0	0	10	Peter O'Toole	255228154	0	0	0	255228154	Roger Michell	0	Miramax	5647099390	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
15452.8522976	15452.8522976	15.0	0.0	100.0	1.0	1	Foreign	0	0	0	0	1	0	0	0	0	23	Juliette Binoche,Julie Delpy	20048885	88407906	0	0	108456792		0	Miramax	576060609	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3047.36142857	6051248.57824	9.0	0.0	85.0	1986.0	325	Horror	0	0	0	0	0	1	0	0	0	10	Sarah Michelle Gellar,Adam Scott	809863890	453661149	0	0	1263525040		0	Rogue Pictures	172555237	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5920.53633173	13693163.1433	6.0	38000000.0	111.0	2313.0	641	Sci-Fi Thriller	0	0	0	0	0	1	1	0	0	7	Chris Evans,Dakota Fanning,Djimon Hounsou	567853169	1051139464	468596440	0	2087589075		0	Summit Entertainment	279617429	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4550.98402717	18202.6479728	88.0	0.0	140.0	4.0	1	Documentary	0	0	0	1	0	0	0	0	0	13		0	0	0	0	0		0	Lions Gate	312010757	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1417.39044139	1417.39044139	95.0	0.0	92.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	4		0	0	0	0	0		0	Film Movement	911526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7702.0	7702.0	78.0	0.0	91.0	1.0	0	Drama	0	1	0	0	0	0	0	0	0	1	Isabelle Carre,Josephine Japy,Lou de Laage	0	0	0	0	0	Melanie Laurent	0	Film Movement	1522526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8350.81401434	350729.334183	32.0	0.0	99.0	42.0	25	Drama	0	1	0	0	0	0	0	0	0	11		0	0	0	0	0		0	Aloha Releasing	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1083.56093614	19509.183991	67.0	0.0	84.0	18.0	1	Foreign	0	0	0	0	1	0	0	0	0	3		0	0	0	0	0		0	Drafthouse	728597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5241.29569468	11593924.3372	5.0	16000000.0	128.0	2212.0	506	Romance	0	0	0	0	0	0	0	1	0	6	Robert Pattinson,Emilie de Ravin,Pierce Brosnan,Chris Cooper	1226206287	158838574	1914881582	1824261263	5124187707	Allen Coulter	16960648	Summit Entertainment	822052444	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2125.51995049	722730.847264	16.0	0.0	112.0	340.0	61	Music Drama	0	1	0	0	0	0	0	0	0	2		0	0	0	0	0		0	Samuel Goldwyn	491788299	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
6562.41571384	13701297.6664	3.0	26000000.0	110.0	2088.0	962	Drama	0	1	0	0	0	0	0	0	0	7	Jake Gyllenhaal,Natalie Portman,Tobey Maguire,Carey Mulligan	775503169	2199105702	1869637573	168966686	5013213131	Jim Sheridan	138509133	Lionsgate	1662476424	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
26490.7650932	52981.5301863	53.0	60000000.0	90.0	2.0	3	Animation	0	0	0	0	0	0	0	0	1	15	Mike Myers,Cameron Diaz,Eddie Murphy	700716754	785653005	3384547108	0	4870916868	Andrew Adamson	0	DreamWorks	2460713014	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2628.0	7884.0	62.0	0.0	99.0	3.0	0	Action / Adventure	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0		0	Magnolia	136094220	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6794.32003706	13587.385352	70.0	0.0	89.0	2.0	0	Foreign	0	0	0	0	1	0	0	0	0	12		0	0	0	0	0		0	Avatar	2557190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
20466.9705803	23065988.4762	1.0	0.0	120.0	1127.0	3372	Horror	0	0	0	0	0	1	0	0	0	34	Leslie Nielsen	8801590	0	0	0	8801590	George A. Romero	0	Warner Bros.	1588088145	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2760.28245985	104898.872899	37.0	0.0	113.0	38.0	6	Drama	0	1	0	0	0	0	0	0	0	3	Naomi Watts,Naveen Andrews	764587838	0	0	0	764587838		0	Entertainment One	3379388	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
20458.8890128	66632766.7663	1.0	127500000.0	82.0	3257.0	2834	Animation	0	0	0	0	0	0	0	0	1	16	Hayden Panettiere	354395901	0	0	0	354395901		0	Buena Vista	24400874647	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
7155.4133743	7155.4133743	99.0	0.0	107.0	1.0	0	Horror	0	0	0	0	0	1	0	0	0	11		0	0	0	0	0		0	Regent Releasing	3083013	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
2648.16674513	561404.721265	19.0	0.0	93.0	212.0	26	Romantic Comedy	0	0	1	0	0	0	0	1	0	7	Jennifer Aniston,Steve Zahn,Woody Harrelson	1142790208	668797197	1386496304	0	3198083711		0	Samuel Goldwyn	452460780	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	3770.64821098	20.0	0.0	98.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	24		0	0	0	0	0		0	Miramax	247286228	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
13761.0638146	96323.8058884	42.0	0.0	93.0	7.0	3	Drama	0	1	0	0	0	0	0	0	0	11	Elizabeth Banks,Glenn Close,James Marsden	1470432764	1913726113	680338845	0	4064497723	Chris Terrio	0	Sony Classics	632573281	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6379.91996416	10538933.5989	6.0	3000000.0	93.0	1652.0	605	Comedy	0	0	1	0	0	0	0	0	0	11	Ryan Reynolds,Anna Faris,Justin Long	231749413	556908288	471086995	0	1259744697		0	Lions Gate	968499765	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
16168.8419502	48829112.6328	3.0	90000000.0	97.0	3020.0	1831	Sci-Fi Comedy	0	0	1	0	0	0	1	0	0	19	Tommy Lee Jones,Will Smith	1276602597	649076737	0	0	1925679335	Barry Sonnenfeld	408175462	Sony / Columbia	3198369185	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
11081.4246134	43304328.7291	2.0	132000000.0	117.0	3908.0	1534	Sci-Fi Horror	0	0	0	0	0	1	1	0	0	11	Amy Ryan,Tom Cruise,Dakota Fanning,Tim Robbins	12640028	4331359347	587198457	1659727613	6590925446	Steven Spielberg	6403827508	Paramount	27812543124	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3561.26015429	142442.700199	38.0	0.0	150.0	40.0	11	Foreign	0	0	0	0	1	0	0	0	0	8		0	0	0	0	0		0	UTV Communications	19955601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
16261.1980942	32618740.023	2.0	40000000.0	152.0	2006.0	1921	Music Drama	0	1	0	0	0	0	0	0	0	12	Warwick Davis,Jamie Foxx,Terrence Howard	787049863	522284406	519990418	0	1829324688	Taylor Hackford	659221044	Universal	25635006098	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10344.1992477	5379374.29615	9.0	0.0	95.0	520.0	417	Unknown	0	0	0	0	0	0	0	0	0	28	Robert Downey, Jr.,Kiefer Sutherland,Winona Ryder	373506060	732378731	304081627	165407759	1575374180		0	Atlantic	219257272	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
24031.0133396	46212970.6728	2.0	90000000.0	150.0	1923.0	2110	Sci-Fi	0	0	0	0	0	0	1	0	0	19	Jodie Foster,Matthew McConaughey,Angela Bassett,Rob Lowe,Jena Malone	501428056	294214126	632824274	573370082	2001836540	Robert Zemeckis	1964424174	Warner Bros.	18733604958	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	76545.9177509	14.0	0.0	121.0	1.0	14	Unknown	0	0	0	0	0	0	0	0	0	31	Meryl Streep,Tracey Ullman,Sting,Ian McKellen,Sam Neill,Hugh Laurie	530820865	0	70547779	0	601368644		0	Fox	9185912255	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4220.05878049	9925563.11125	2.0	51000000.0	119.0	2352.0	788	Action Comedy	1	0	1	0	0	0	0	0	0	16	Jamie Foxx	281142461	0	0	0	281142461	Antoine Fuqua	27925734	Warner Bros.	22488124723	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6958.50996739	21391259.5721	3.0	35000000.0	105.0	3074.0	1006	Sports Drama	0	1	0	0	0	0	0	0	0	13	Cuba Gooding, Jr.,Ed Harris,Alfre Woodard,Debra Winger	1938259548	3776148219	1944649926	36703451	7695761145		0	Sony (Revolution)	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
